name,id,ra,dec,z_spec_or_phot,x_Mpc,y_Mpc,z_Mpc,note,survey
UNCOVER-13150,13150,3.600385293016758,-30.424666322904574,7.2575,7658.922094705651,481.91024242615447,-4506.791230719439,filament candidate,UNCOVER
UNCOVER-13151,13151,3.5975498688378327,-30.424677821849627,9.7985,8254.7479779687,518.9903294010569,-4857.384190785887,filament candidate,UNCOVER
UNCOVER-13157,13157,3.595459832374869,-30.424700652696377,6.3234,7365.563014435284,462.81598521064245,-4334.150486073409,filament candidate,UNCOVER
UNCOVER-13161,13161,3.6068849166834704,-30.424666118393663,6.6429,7471.839648323199,470.9897155968186,-4396.736419225609,filament candidate,UNCOVER
UNCOVER-13162,13162,3.5823987588720234,-30.42464917570131,5.7183,7143.951957010985,447.2560966460316,-4203.678168883476,filament candidate,UNCOVER
UNCOVER-13168,13168,3.571940703314575,-30.42462692057374,5.6751,7127.053768245784,444.8921970004844,-4193.683273050501,filament candidate,UNCOVER
UNCOVER-13174,13174,3.612733811198879,-30.42458904019341,5.3385,6988.731080761239,441.25308439825915,-4112.469369844035,filament candidate,UNCOVER
UNCOVER-13187,13187,3.564607263471016,-30.42460684297374,5.1335,6899.540279336543,429.80359407441375,-4059.774690097613,filament candidate,UNCOVER
UNCOVER-13189,13189,3.596651377292988,-30.42458317008904,5.9695,7239.3650626190065,455.0374698510345,-4259.876837396077,filament candidate,UNCOVER
UNCOVER-13208,13208,3.612613983129173,-30.424560202350307,5.1994,6928.430678485732,437.4313019973556,-4076.980787099863,filament candidate,UNCOVER
UNCOVER-13218,13218,3.597997494292309,-30.42463140295656,7.7368,7790.9283770706625,489.890293803174,-4584.45016238886,filament candidate,UNCOVER
UNCOVER-13219,13219,3.5979495548573683,-30.424547815441155,7.8941,7831.891847112338,492.4594806797022,-4608.5388375509165,filament candidate,UNCOVER
UNCOVER-13273,13273,3.620925193967795,-30.4244166779844,5.9571,7234.617584440286,457.8162577623459,-4257.168686740091,filament candidate,UNCOVER
UNCOVER-13274,13274,3.601907598027175,-30.42441703591546,7.9609,7848.951338772129,494.07651863462934,-4618.57312590093,filament candidate,UNCOVER
UNCOVER-13303,13303,3.625945812455981,-30.42433486817167,6.6703,7480.51425404947,474.03504578414,-4401.875185655843,filament candidate,UNCOVER
UNCOVER-13311,13311,3.572501180243614,-30.42432882933373,8.6273,8009.7379002239995,500.07066134600865,-4713.0168020497385,filament candidate,UNCOVER
UNCOVER-13326,13326,3.653948744453539,-30.42427622452785,5.0355,6854.500033214487,437.7286036716972,-4033.615868706607,filament candidate,UNCOVER
UNCOVER-13340,13340,3.629448987370886,-30.42434551935374,5.0439,6858.5234288412685,435.04094376025046,-4035.8848267850894,filament candidate,UNCOVER
UNCOVER-13342,13342,3.6222588353500393,-30.42427532952208,9.7892,8252.768754951496,522.4390874500556,-4856.273546333808,filament candidate,UNCOVER
UNCOVER-13348,13348,3.5719102427938645,-30.4242221073281,7.0034,7584.483242707677,473.4422768636022,-4462.770431512473,filament candidate,UNCOVER
UNCOVER-13361,13361,3.610956550854674,-30.42430072194413,6.5942,7456.042450117158,470.5258939546705,-4387.396289102618,filament candidate,UNCOVER
UNCOVER-13396,13396,3.65265377875326,-30.42408604766636,9.8834,8270.520527336526,527.9680327619283,-4866.846737449634,filament candidate,UNCOVER
UNCOVER-13411,13411,3.611231373865872,-30.42412466219504,6.7511,7506.3578543445055,473.73727892126146,-4416.973888391733,filament candidate,UNCOVER
UNCOVER-13438,13438,3.6246298952481,-30.42401315384115,5.8041,7176.902875512152,454.62990721257404,-4223.155976557065,filament candidate,UNCOVER
UNCOVER-13461,13461,3.6347713970737865,-30.423944997333063,5.9418,7228.822168876134,459.203469033406,-4253.743389088204,filament candidate,UNCOVER
UNCOVER-13495,13495,3.622034283856321,-30.42389291516361,5.6409,7113.1977383455605,450.2708914781446,-4185.637386776214,filament candidate,UNCOVER
UNCOVER-13511,13511,3.6118684245309702,-30.423818096287786,5.912,7217.902880821932,455.6130344113398,-4247.188969270813,filament candidate,UNCOVER
UNCOVER-13589,13589,3.6437550121642426,-30.423622297376944,6.5385,7437.605556939593,473.6371052427651,-4376.587522387376,filament candidate,UNCOVER
UNCOVER-13612,13612,3.630975325227405,-30.423687578155,5.1076,6887.4782993886365,437.06178982072174,-4052.823533401746,filament candidate,UNCOVER
UNCOVER-13644,13644,3.6250325607595046,-30.4235278799279,6.3563,7376.685701940477,467.3374509454,-4340.633345023255,filament candidate,UNCOVER
UNCOVER-13662,13662,3.598501577706169,-30.423481911842625,7.7994,7807.441547032937,490.9975958065674,-4593.95854899477,filament candidate,UNCOVER
UNCOVER-13679,13679,3.58644314352443,-30.42345858225588,5.7735,7165.440976547588,449.109221379393,-4216.140843571612,filament candidate,UNCOVER
UNCOVER-13703,13703,3.641014391178916,-30.42330183800167,5.5478,7075.661687941975,450.24819375016006,-4163.539122758723,filament candidate,UNCOVER
UNCOVER-13743,13743,3.598000225350507,-30.423230515940027,6.6557,7476.148512119257,470.0974262877966,-4398.976560700471,filament candidate,UNCOVER
UNCOVER-13745,13745,3.5701242875854704,-30.423265615822118,5.2601,6955.405682596183,433.95604358953227,-4092.4517563675868,filament candidate,UNCOVER
UNCOVER-13750,13750,3.593611391418995,-30.423204340770383,7.1515,7628.348667794292,479.08107923733564,-4488.505049712597,filament candidate,UNCOVER
UNCOVER-13758,13758,3.603639408183124,-30.42317715582806,5.0782,6874.439651657664,432.9414754509882,-4044.9466256256596,filament candidate,UNCOVER
UNCOVER-13760,13760,3.567873516112809,-30.42315230020108,8.7404,8035.470430755405,501.0256810908402,-4727.911938285635,filament candidate,UNCOVER
UNCOVER-13762,13762,3.634748624098781,-30.423180638893147,5.0693,6870.151493012783,436.41654280009374,-4042.5628493792274,filament candidate,UNCOVER
UNCOVER-13773,13773,3.563061056185751,-30.423135285333167,7.932,7842.02786693927,488.3029629285993,-4614.066871974742,filament candidate,UNCOVER
UNCOVER-13781,13781,3.60796438626545,-30.42310280145013,6.7067,7492.394545681315,472.4271198934909,-4408.561521087361,filament candidate,UNCOVER
UNCOVER-13831,13831,3.590341038090755,-30.42313566895545,5.7529,7157.46434039651,449.09811386070646,-4211.411006970678,filament candidate,UNCOVER
UNCOVER-13832,13832,3.5902503143819358,-30.423069228540754,5.7786,7167.40460913795,449.71042646342863,-4217.248185656807,filament candidate,UNCOVER
UNCOVER-13846,13846,3.621474552787292,-30.42300335633147,5.8698,7202.000200695463,455.82151639285263,-4237.738351404042,filament candidate,UNCOVER
UNCOVER-13880,13880,3.604360671080898,-30.42291755516374,9.844,8263.557751152946,520.5304021241188,-4862.262439454552,filament candidate,UNCOVER
UNCOVER-13881,13881,3.651355138639581,-30.422858573407392,5.3362,6987.549167729246,445.90753177372864,-4111.6654187572085,filament candidate,UNCOVER
UNCOVER-13886,13886,3.6535258315606782,-30.42287398007236,6.2231,7330.410976909913,468.0659645888599,-4313.427790900689,filament candidate,UNCOVER
UNCOVER-13889,13889,3.578931267144117,-30.42288827550572,5.1387,6901.872212899645,431.6810588124565,-4060.9312460776405,filament candidate,UNCOVER
UNCOVER-13901,13901,3.5906934512147446,-30.42285426732765,6.2692,7347.004692090413,461.0362706984049,-4322.88850948054,filament candidate,UNCOVER
UNCOVER-13917,13917,3.568870107345247,-30.42282097456871,6.6728,7481.905183225104,466.64056141090947,-4402.151566886733,filament candidate,UNCOVER
UNCOVER-13922,13922,3.618401494075999,-30.42275856379892,6.3051,7359.225311864251,465.3761530618108,-4330.19432255638,filament candidate,UNCOVER
UNCOVER-13942,13942,3.6019995005575765,-30.42276461638379,5.0447,6859.193155354338,431.78417423595664,-4035.9017055397853,filament candidate,UNCOVER
UNCOVER-13948,13948,3.651475225109648,-30.42275108707291,5.9727,7240.251612858389,462.04886944103356,-4260.344728765808,filament candidate,UNCOVER
UNCOVER-13964,13964,3.586001291842853,-30.422706426793496,6.3125,7362.051953738471,461.37523423555405,-4331.69429270447,filament candidate,UNCOVER
UNCOVER-13967,13967,3.5756027082302206,-30.422662417778984,5.7164,7143.426903317028,446.3726036768311,-4203.004255198493,filament candidate,UNCOVER
UNCOVER-13971,13971,3.622696731050728,-30.422707460404386,6.6188,7464.0662744180645,472.5677843904348,-4391.894979187073,filament candidate,UNCOVER
UNCOVER-13982,13982,3.5619922564488564,-30.42264828841032,7.8153,7811.973961100941,486.2852933065012,-4596.289044758263,filament candidate,UNCOVER
UNCOVER-14000,14000,3.598382276421689,-30.422608227280744,5.1209,6893.765561167372,433.52355357433663,-4056.2024021959014,filament candidate,UNCOVER
UNCOVER-14018,14018,3.593208025885828,-30.422892114856683,6.5128,7429.606550632633,466.54702169305597,-4371.509098379705,filament candidate,UNCOVER
UNCOVER-14026,14026,3.568794925732704,-30.422480190983585,5.5984,7096.726583972338,442.6079257961569,-4175.465632232104,filament candidate,UNCOVER
UNCOVER-14036,14036,3.594591978515702,-30.42249483356207,6.8942,7551.2040894488055,474.36593428947344,-4442.992109009373,filament candidate,UNCOVER
UNCOVER-14054,14054,3.5987166067602967,-30.42269953271234,5.6061,7099.572101903065,446.50756076980514,-4177.313084309155,filament candidate,UNCOVER
UNCOVER-14055,14055,3.5987740067022536,-30.422631502700572,5.5799,7089.044386753995,445.8525798459694,-4171.107608872218,filament candidate,UNCOVER
UNCOVER-14077,14077,3.602927293789268,-30.4223967364734,7.3499,7685.402169542502,483.91872992783743,-4521.975479084936,filament candidate,UNCOVER
UNCOVER-14079,14079,3.608129195882765,-30.422464984524492,5.6998,7136.648484484607,450.0164382373597,-4199.13251059882,filament candidate,UNCOVER
UNCOVER-14084,14084,3.5683050455227465,-30.422414629775904,5.0825,6876.700238439697,428.826320319568,-4045.9970684409445,filament candidate,UNCOVER
UNCOVER-14089,14089,3.582141221913763,-30.422346055043345,6.9931,7581.436901552283,474.6111806729297,-4460.693233974338,filament candidate,UNCOVER
UNCOVER-14108,14108,3.648488650070653,-30.422294676153427,8.3969,7955.665269315821,507.28781762575477,-4681.211011109018,filament candidate,UNCOVER
UNCOVER-14109,14109,3.631872695318512,-30.422441594598425,6.7624,7509.890583597762,476.67657855283926,-4418.856141978708,filament candidate,UNCOVER
UNCOVER-14110,14110,3.631941099536049,-30.422364653009343,6.68,7483.732027215616,475.02518266413136,-4403.4511114317265,filament candidate,UNCOVER
UNCOVER-14112,14112,3.632020218134461,-30.422646552088985,6.8181,7527.330802343675,477.8030237094097,-4429.155060097667,filament candidate,UNCOVER
UNCOVER-14141,14141,3.5595622549767976,-30.42223981805543,6.7535,7507.692149320811,467.0244977121707,-4417.1766169841185,filament candidate,UNCOVER
UNCOVER-14167,14167,3.599627000117677,-30.42211545742801,5.589,7092.710492625676,446.18916373543175,-4173.18252905319,filament candidate,UNCOVER
UNCOVER-14183,14183,3.6346936058444377,-30.422119250207167,6.9605,7571.129781080632,480.9378859783111,-4454.846112508732,filament candidate,UNCOVER
UNCOVER-14186,14186,3.5876494160523458,-30.422064300134743,6.7536,7507.499554508979,470.70714847603364,-4417.167543940056,filament candidate,UNCOVER
UNCOVER-14209,14209,3.589376617302167,-30.42325075590305,5.5132,7061.955385966498,442.9860273588391,-4155.228811668728,filament candidate,UNCOVER
UNCOVER-14227,14227,3.608196282181618,-30.42201584509052,5.0468,6860.16104278945,432.59000317863024,-4036.3779026306324,filament candidate,UNCOVER
UNCOVER-14260,14260,3.630803564483167,-30.42197613615296,6.0612,7272.905588108977,461.49813116559744,-4279.328333574109,filament candidate,UNCOVER
UNCOVER-14271,14271,3.5741751952208016,-30.42182987495588,5.3589,6997.884836459399,437.1030589056593,-4117.227714144191,filament candidate,UNCOVER
UNCOVER-14311,14311,3.597793953627012,-30.42182480037798,5.1964,6927.410477335797,435.5679454851062,-4075.868368653135,filament candidate,UNCOVER
UNCOVER-14321,14321,3.634274001940277,-30.421780520045985,6.5793,7451.207603252217,473.2653279946538,-4384.222608722899,filament candidate,UNCOVER
UNCOVER-14353,14353,3.618829912040454,-30.42165765028099,6.5868,7453.772418530836,471.41099603303803,-4385.635258059753,filament candidate,UNCOVER
UNCOVER-14367,14367,3.598786234936666,-30.421651811415792,6.7905,7519.061248953321,472.8993209865348,-4423.951124964253,filament candidate,UNCOVER
UNCOVER-14376,14376,3.6000641163615423,-30.42163611627103,6.6655,7479.3910338864425,470.57180103690473,-4400.61397918599,filament candidate,UNCOVER
UNCOVER-14379,14379,3.610437373607502,-30.42168697787157,6.5626,7445.939668130232,469.82060224222613,-4380.991238126913,filament candidate,UNCOVER
UNCOVER-14380,14380,3.6104784056930495,-30.42163505792998,5.7731,7165.248523315657,452.11482853400844,-4215.831536581858,filament candidate,UNCOVER
UNCOVER-14382,14382,3.620587305981586,-30.421684292558737,5.1532,6908.127584051807,437.1146325926414,-4064.602089739765,filament candidate,UNCOVER
UNCOVER-14386,14386,3.5697213481669654,-30.42158676296429,8.3766,7951.596504836904,496.053437124637,-4678.278833133442,filament candidate,UNCOVER
UNCOVER-14391,14391,3.6384372448469633,-30.421579603190352,6.962,7571.596706718539,481.4642638699555,-4455.043253903388,filament candidate,UNCOVER
UNCOVER-14394,14394,3.5769663087634367,-30.421549425092056,8.6427,8013.435556636537,500.9284503803015,-4714.691697650615,filament candidate,UNCOVER
UNCOVER-14409,14409,3.570111453603087,-30.42393565858342,5.1356,6900.483124173807,430.5278080711909,-4060.2448644676856,filament candidate,UNCOVER
UNCOVER-14431,14431,3.581830600690864,-30.421460981785167,7.3319,7680.555322834644,480.7743645728723,-4518.85017985166,filament candidate,UNCOVER
UNCOVER-14436,14436,3.6102379180048136,-30.42147125759497,9.8524,8265.232253218459,521.4870756701381,-4862.998025687016,filament candidate,UNCOVER
UNCOVER-14448,14448,3.613317337618154,-30.42139381678337,5.8563,7197.084119656172,454.48162691482827,-4234.535121326315,filament candidate,UNCOVER
UNCOVER-14466,14466,3.5620059000750284,-30.42138132739299,5.3045,6974.76602025406,434.17184718955104,-4103.497764965174,filament candidate,UNCOVER
UNCOVER-14482,14482,3.651287381840655,-30.421284532989613,6.5639,7446.07376037462,475.1592457191521,-4381.197867930111,filament candidate,UNCOVER
UNCOVER-14493,14493,3.6335901891785496,-30.421270073129957,6.0268,7260.413622083063,461.05999924495717,-4271.870770855678,filament candidate,UNCOVER
UNCOVER-14500,14500,3.574913267040916,-30.42127114959195,5.79,7172.067436876159,448.0756313222071,-4219.617756629463,filament candidate,UNCOVER
UNCOVER-14517,14517,3.592480207304697,-30.42119231208848,5.2838,6965.651742642976,437.3238425487606,-4098.240823152605,filament candidate,UNCOVER
UNCOVER-14529,14529,3.5917290586923327,-30.42170035923652,6.783,7516.760728246711,471.8251317097512,-4422.5719351315065,filament candidate,UNCOVER
UNCOVER-14533,14533,3.575029231929096,-30.421185829392428,5.7693,7164.069747350013,447.59053132087155,-4214.8985504605,filament candidate,UNCOVER
UNCOVER-14535,14535,3.6209881654075,-30.42114037918178,6.5264,7433.993959542537,470.4412640301334,-4373.91803601013,filament candidate,UNCOVER
UNCOVER-14536,14536,3.5882081232977283,-30.421138857554027,6.2294,7333.2703050298005,459.85506786656896,-4314.499780480106,filament candidate,UNCOVER
UNCOVER-14588,14588,3.6283418084326295,-30.42195451879288,5.2219,6938.386656388151,439.972108106784,-4082.4850082325825,filament candidate,UNCOVER
UNCOVER-14597,14597,3.63691739928124,-30.421311100694385,5.3865,7009.089318739729,445.5087505232146,-4124.018949874479,filament candidate,UNCOVER
UNCOVER-14603,14603,3.650266306493956,-30.420972278596413,9.3238,8160.206289694058,520.584450768547,-4801.321162472686,filament candidate,UNCOVER
UNCOVER-14608,14608,3.5690176764409185,-30.42097415100894,6.8842,7548.47402442431,470.8119250818643,-4440.991749679449,filament candidate,UNCOVER
UNCOVER-14627,14627,3.59784962907577,-30.420919568348523,7.9547,7847.700663656383,493.4397783558412,-4617.1711071791315,filament candidate,UNCOVER
UNCOVER-14640,14640,3.595644184750429,-30.42091472281871,6.7528,7507.293656962669,471.7458966792768,-4416.882125242749,filament candidate,UNCOVER
UNCOVER-14642,14642,3.5688441510870867,-30.42088916864231,7.8898,7831.3330554937265,488.4305423291768,-4607.389608284956,filament candidate,UNCOVER
UNCOVER-14646,14646,3.613558029720175,-30.420865027241728,6.2203,7329.918136607021,462.900747177975,-4312.6004163682455,filament candidate,UNCOVER
UNCOVER-14664,14664,3.6093554990495234,-30.42082256312389,8.0001,7859.109994708576,495.74165195213567,-4623.924301774052,filament candidate,UNCOVER
UNCOVER-14665,14665,3.5850712032955974,-30.420816739743145,8.3193,7937.8606720879125,497.33144773939637,-4670.131907552434,filament candidate,UNCOVER
UNCOVER-14711,14711,3.638134635885964,-30.420766395293985,5.0755,6873.122091113343,437.01306763431916,-4043.9357523186336,filament candidate,UNCOVER
UNCOVER-14719,14719,3.5882797508355493,-30.420716548558868,5.1256,6896.121227725709,432.4509574428869,-4057.236726832283,filament candidate,UNCOVER
